Dataset,Method,DiversityWeight,Epochs,LatentDim,Heads,Temperature,NumSelected,AccuracyMean,AccuracyStd,NMIMean,NMIStd
coil20,ICL,0.5,100,512,1,0.2,150,0.5358333333333334,0.03710595439888123,0.6743923975598783,0.01615142059877544
coil20,ICL,0.6,100,512,1,0.12,100,0.5354861111111111,0.026141844354111054,0.6622121421719679,0.011178552638193109
coil20,ICL,0.15,100,512,1,0.15,50,0.5352430555555556,0.01832185430826284,0.6358596612273348,0.009829077987481342
coil20,ICL,0.55,100,512,1,0.02,200,0.5351736111111112,0.022144258854869838,0.6986507697475629,0.008838900798917854
coil20,ICL,0.7,100,512,1,0.16,200,0.5351736111111111,0.03169686288732921,0.6972871426834003,0.013069514612353837
coil20,ICL,0.3,100,512,1,0.05,100,0.5351388888888889,0.02645313816012229,0.6880073266619403,0.00995832540801133
coil20,ICL,0.25,100,512,1,0.18,150,0.5351388888888888,0.028196838978776704,0.6637888152423886,0.011824473089905373
coil20,ICL,0.35,100,512,1,0.14,100,0.535034722222222,0.038324573148589725,0.6710732173423557,0.012626335323975437
coil20,ICL,0.9,100,512,1,0.2,100,0.5347569444444444,0.03496131225444017,0.6590198955307313,0.013870365976174649
coil20,ICL,0.4,100,512,1,0.18,100,0.5347569444444444,0.025981388571116315,0.6391296099928255,0.01178642132337146
coil20,ICL,0.3,100,512,1,0.16,100,0.5345138888888888,0.02884001942924124,0.6638830295588857,0.009416611868842777
coil20,ICL,0.45,100,512,1,0.17,100,0.5342361111111111,0.035423542360908264,0.6464638819296512,0.01618417909952066
coil20,ICL,0.85,100,512,1,0.18,200,0.5341319444444446,0.029128840385549,0.6763758216468763,0.014088628151172726
coil20,ICL,0.8,100,512,1,0.2,150,0.5341319444444445,0.028731269898571613,0.667782218458381,0.01364431078339494
coil20,ICL,0.75,100,512,1,0.2,200,0.5339930555555555,0.030637890175875575,0.6700979195187393,0.02017905313432083
coil20,ICL,0.8,100,512,1,0.19,250,0.5334722222222222,0.027240994094549113,0.6654877503614601,0.015455004433469175
coil20,ICL,0.15,100,512,1,0.17,150,0.5334027777777778,0.02628534143553621,0.6635351185853711,0.012891546201774061
coil20,ICL,0.1,100,512,1,0.2,50,0.5331597222222223,0.028005899228368047,0.6653056482232204,0.010424980289174197
coil20,ICL,0.1,100,512,1,0.2,50,0.5331597222222223,0.028005899228368047,0.6653056482232204,0.010424980289174197
coil20,ICL,0.9,100,512,1,0.13,200,0.533125,0.025746100477835755,0.6840499053970309,0.013327694562966888
coil20,ICL,1.0,100,512,1,0.15,150,0.5330208333333333,0.02038224020228346,0.6514077897650997,0.010289630896516518
coil20,ICL,0.4,100,512,1,0.03,50,0.532986111111111,0.032451070123502776,0.6624871585728908,0.009281708109805465
coil20,ICL,0.45,100,512,1,0.12,50,0.5329166666666666,0.027958957739895,0.6458945787602851,0.013692001728351286
coil20,ICL,0.95,100,512,1,0.18,300,0.5327430555555556,0.03108542699110206,0.6985015589952774,0.014520890570391356
coil20,ICL,0.1,100,512,1,0.18,50,0.5326041666666667,0.016771192772775743,0.6384890516400097,0.010422857017812084
coil20,ICL,0.1,100,512,1,0.18,50,0.5326041666666667,0.016771192772775743,0.6384890516400097,0.010422857017812084
coil20,ICL,1.0,100,512,1,0.16,100,0.5324305555555556,0.021683020003714464,0.6588941009311109,0.012077081463432568
coil20,ICL,0.35,100,512,1,0.17,250,0.5321180555555556,0.0327140645780853,0.6839283632941036,0.013635629997152324
coil20,ICL,0.7,100,512,1,0.04,50,0.5318402777777778,0.027224768694672052,0.671605328008704,0.011599122115492296
coil20,ICL,0.55,100,512,1,0.14,100,0.5318402777777778,0.04034374088537828,0.65477973375284,0.014751966939306112
coil20,ICL,0.85,100,512,1,0.14,250,0.5317013888888888,0.025945911918705225,0.699445135030551,0.01049685300788741
coil20,ICL,0.35,100,512,1,0.18,50,0.5316666666666667,0.02082106120028883,0.6509639041576457,0.013669211294754836
coil20,ICL,0.6,100,512,1,0.2,100,0.5313541666666667,0.023881494131646717,0.6398656727210419,0.010948377517808786
coil20,ICL,0.95,100,512,1,0.12,50,0.5313194444444443,0.026573640546857333,0.6191577451970521,0.01484389596950514
coil20,ICL,0.95,100,512,1,0.01,100,0.5312847222222222,0.01802946164666374,0.6365175913872672,0.00737482846180434
coil20,ICL,0.6,100,512,1,0.12,50,0.5311805555555555,0.019707912453418425,0.653690772854372,0.010469268266257967
coil20,ICL,0.2,100,512,1,0.16,100,0.5307986111111112,0.0315527579391218,0.6526696293789886,0.012748836881224718
coil20,ICL,0.15,100,512,1,0.17,200,0.5307291666666667,0.04390343190398139,0.6749877191320517,0.020213242416961683
coil20,ICL,0.7,100,512,1,0.19,50,0.530486111111111,0.03566761583627989,0.666684254290868,0.021709399974117263
coil20,ICL,0.55,100,512,1,0.02,100,0.5302430555555555,0.029025347951200712,0.6820073971524045,0.011540898844955162
coil20,ICL,0.85,100,512,1,0.11,50,0.5302430555555555,0.021273673949694278,0.6483613499869125,0.01044661321539026
coil20,ICL,0.6,100,512,1,0.17,200,0.5301736111111112,0.02160210622697144,0.6709367902220701,0.011046918188087403
coil20,ICL,0.15,100,512,1,0.16,50,0.5298611111111111,0.015854031305695567,0.6560424420456703,0.012377168566319867
coil20,ICL,0.5,100,512,1,0.17,150,0.5297916666666667,0.029970648578810703,0.6562105483723828,0.010983049035762372
coil20,ICL,0.5,100,512,1,0.17,150,0.5297916666666667,0.029970648578810703,0.6562105483723828,0.010983049035762372
coil20,ICL,0.95,100,512,1,0.16,200,0.5294444444444444,0.038190277550480246,0.6696632281062367,0.018283113623526435
coil20,ICL,0.2,100,512,1,0.14,50,0.5293055555555555,0.03336558046665071,0.6767383093677029,0.013537358139188709
coil20,ICL,0.6,100,512,1,0.14,100,0.5292708333333332,0.01814251893870744,0.6359516229456925,0.012733292073345946
coil20,ICL,0.25,100,512,1,0.06,100,0.529236111111111,0.034867681430421106,0.6756427837817215,0.018917770141706484
coil20,ICL,0.45,100,512,1,0.1,50,0.5291319444444443,0.02764942132512356,0.6466530502143835,0.01200215490533657
coil20,ICL,0.15,100,512,1,0.01,50,0.5290972222222221,0.02005478126390837,0.6464367007364086,0.012916932019960236
coil20,ICL,0.55,100,512,1,0.02,150,0.5290277777777778,0.02780085846662801,0.6952932008539169,0.011521306035779819
coil20,ICL,0.8,100,512,1,0.12,50,0.5289236111111111,0.02828297113820118,0.632908653828768,0.01562771356962658
coil20,ICL,0.75,100,512,1,0.01,100,0.528888888888889,0.015118168797105615,0.6434988680018351,0.009364123971691216
coil20,ICL,0.55,100,512,1,0.15,200,0.5288541666666667,0.030941747432588526,0.6773099380846442,0.014233872439060005
coil20,ICL,0.95,100,512,1,0.17,200,0.528576388888889,0.03447500534360159,0.660754406226097,0.02058488503599363
coil20,ICL,0.25,100,512,1,0.18,100,0.5283333333333334,0.031598824745687,0.6503511155249616,0.01537288744040557
coil20,ICL,0.25,100,512,1,0.13,50,0.5283333333333334,0.01909229734477322,0.6242668247118632,0.011339642453781941
coil20,ICL,0.85,100,512,1,0.19,150,0.5282638888888889,0.036860611337983476,0.6653223566714142,0.015439316746780772
coil20,ICL,0.9,100,512,1,0.13,150,0.5282291666666666,0.023393889467743765,0.6745097906806576,0.014447091966190108
coil20,ICL,0.75,100,512,1,0.17,250,0.5281944444444444,0.04261388608232107,0.6603713350031962,0.016817252900362706
coil20,ICL,0.95,100,512,1,0.15,50,0.5281597222222223,0.031217170255325836,0.6414128888031116,0.018315348994053324
coil20,ICL,0.3,100,512,1,0.19,50,0.5281597222222222,0.027047229318577688,0.6426908961195619,0.014264200746505582
coil20,ICL,0.7,100,512,1,0.14,250,0.5279166666666667,0.03128747752695956,0.6891196004263092,0.011612742982669474
coil20,ICL,0.4,100,512,1,0.11,50,0.5279166666666667,0.03134676376861624,0.6476662658930203,0.015257661144976413
coil20,ICL,0.35,100,512,1,0.13,50,0.5277083333333333,0.031033120871890783,0.6655487164638374,0.013813935957172958
coil20,ICL,0.8,100,512,1,0.17,50,0.5276736111111111,0.02826079613846061,0.6393465408489625,0.012871976848505863
coil20,ICL,0.25,100,512,1,0.19,100,0.5275000000000001,0.029696250334859068,0.6623023755574803,0.01005694900160198
coil20,ICL,0.5,100,512,1,0.19,200,0.5272569444444444,0.0324141754672109,0.6903772048050864,0.014883657973001056
coil20,ICL,0.5,100,512,1,0.19,200,0.5272569444444444,0.0324141754672109,0.6903772048050864,0.014883657973001056
coil20,ICL,0.4,100,512,1,0.12,50,0.5272222222222223,0.024021755828548836,0.6284530566268736,0.014489247126517847
coil20,ICL,0.95,100,512,1,0.2,200,0.5269444444444444,0.02774963852506199,0.6717258527011731,0.015134829130506967
coil20,ICL,0.7,100,512,1,0.14,200,0.526875,0.03125162032836295,0.6794110179879167,0.01306040120494491
coil20,ICL,0.55,100,512,1,0.17,200,0.5268402777777779,0.029568393299776157,0.6774227182142184,0.013287104159271352
coil20,ICL,0.35,100,512,1,0.2,200,0.5267361111111112,0.03240720072685418,0.6525786017409124,0.017735704229583187
coil20,ICL,0.65,100,512,1,0.18,150,0.5264583333333333,0.028765344134012157,0.6632745641611508,0.011049264457591593
coil20,ICL,0.9,100,512,1,0.12,50,0.5263888888888889,0.026777115021766062,0.6216033031422097,0.012132157385612415
coil20,ICL,0.5,100,512,1,0.2,200,0.5262499999999999,0.0383152131085755,0.6772572712437503,0.015353042253480222
coil20,ICL,0.5,100,512,1,0.2,200,0.5262499999999999,0.0383152131085755,0.6772572712437503,0.015353042253480222
coil20,ICL,0.95,100,512,1,0.19,100,0.5262152777777778,0.027511637373522916,0.6469842076325109,0.008348292038386048
coil20,ICL,0.85,100,512,1,0.14,150,0.5259722222222222,0.037478388834495405,0.6877516394438368,0.014295258674962624
coil20,ICL,0.6,100,512,1,0.16,50,0.5259722222222222,0.025575362191659533,0.6379978276666655,0.01537184165865509
coil20,ICL,0.8,100,512,1,0.16,200,0.5255555555555554,0.03620553893236111,0.6590244340053176,0.014396254912509503
coil20,ICL,0.5,100,512,1,0.16,100,0.5253819444444445,0.01693714978454386,0.6502229455685227,0.010306226729402231
coil20,ICL,0.5,100,512,1,0.16,100,0.5253819444444445,0.01693714978454386,0.6502229455685227,0.010306226729402231
coil20,ICL,0.55,100,512,1,0.2,150,0.5251736111111113,0.03239259540803297,0.6754180426872487,0.01582328114406384
coil20,ICL,0.55,100,512,1,0.11,50,0.5249305555555556,0.030107910987186494,0.6614395194845661,0.014071361925226867
coil20,ICL,0.6,100,512,1,0.11,50,0.5248263888888889,0.02251636386252244,0.6654501506428586,0.012233106590697056
coil20,ICL,0.75,100,512,1,0.18,150,0.5247222222222222,0.035233321726407564,0.6646961317010162,0.01688294640130871
coil20,ICL,0.9,100,512,1,0.14,150,0.5247222222222222,0.030533767484379047,0.6642388426782808,0.013468793196011568
coil20,ICL,0.7,100,512,1,0.17,100,0.5246527777777777,0.04267896460859527,0.6545698212758364,0.0222594795143486
coil20,ICL,0.95,100,512,1,0.18,250,0.5245138888888888,0.038591434334737364,0.6832193368790433,0.016973878331320948
coil20,ICL,0.8,100,512,1,0.13,100,0.5243749999999999,0.0245689105525813,0.6402571996509554,0.008957961257328305
coil20,ICL,0.25,100,512,1,0.16,100,0.5240972222222222,0.016498135182685728,0.644874717959793,0.011363818438129244
coil20,ICL,0.3,100,512,1,0.18,250,0.5239236111111112,0.03500611374623292,0.6614900977830274,0.012750893143348546
coil20,ICL,0.7,100,512,1,0.15,150,0.523611111111111,0.026641698380407225,0.6739236784668406,0.010272596186856471
coil20,ICL,0.25,100,512,1,0.19,150,0.5235416666666667,0.03299371257443522,0.6775911224562499,0.012684992702115783
coil20,ICL,0.25,100,512,1,0.06,50,0.5234027777777778,0.029786810015943736,0.6468933943833897,0.015011724930816237
coil20,ICL,0.95,100,512,1,0.11,50,0.5231944444444444,0.027670278099857545,0.6496976398577209,0.010127901577739259
coil20,ICL,0.3,100,512,1,0.13,50,0.5231944444444444,0.023731718109830244,0.6202683558482535,0.010469942762109987
coil20,ICL,0.65,100,512,1,0.15,100,0.523125,0.016539007622833602,0.6387139413596422,0.012268990509928263
coil20,ICL,0.55,100,512,1,0.17,150,0.5230208333333335,0.029037640369977944,0.6568183879487377,0.008593117573115238
coil20,ICL,0.75,100,512,1,0.14,200,0.5226388888888889,0.043022724938235966,0.6660260459716387,0.017691389004805904
coil20,ICL,0.95,100,512,1,0.19,150,0.5226388888888889,0.024257293354045036,0.6573261473708196,0.010859804266908768
coil20,ICL,0.95,100,512,1,0.13,150,0.5226041666666666,0.030825414242057557,0.6644942332421474,0.011728553606829954
coil20,ICL,0.65,100,512,1,0.2,100,0.5225000000000001,0.0246780973264618,0.6516420090313634,0.011699735005300178
coil20,ICL,0.8,100,512,1,0.14,150,0.5223611111111112,0.03226410113767657,0.6691951250165469,0.013242779668145991
coil20,ICL,0.65,100,512,1,0.19,150,0.5223263888888888,0.015547299086126079,0.6550915096984992,0.009286499922784503
coil20,ICL,0.4,100,512,1,0.2,300,0.5222916666666667,0.04829605243242511,0.6989051114395355,0.01763979721568088
coil20,ICL,0.1,100,512,1,0.15,50,0.5221527777777777,0.02654549655489005,0.6586629151377257,0.011765984069649488
coil20,ICL,0.1,100,512,1,0.15,50,0.5221527777777777,0.02654549655489005,0.6586629151377257,0.011765984069649488
coil20,ICL,0.35,100,512,1,0.08,50,0.5221527777777777,0.0258319332057852,0.6261370106401009,0.014960509596231832
coil20,ICL,0.45,100,512,1,0.18,300,0.5213541666666667,0.04862543191832673,0.6725152641079611,0.023207747698932146
coil20,ICL,0.7,100,512,1,0.18,100,0.5212152777777778,0.023731794313591056,0.6482858104451159,0.011217346227891632
coil20,ICL,0.75,100,512,1,0.17,200,0.5211458333333334,0.03263037344590368,0.6422465761551489,0.016130405890291258
coil20,ICL,0.35,100,512,1,0.01,50,0.5210763888888889,0.021492214128207364,0.6353839554377152,0.011530351489186078
coil20,ICL,0.7,100,512,1,0.12,50,0.5210069444444445,0.034105548174466635,0.6470587342753789,0.016218663998795468
coil20,ICL,0.6,100,512,1,0.19,150,0.5210069444444443,0.03190809752846136,0.6354811627863828,0.014794565918492254
coil20,ICL,1.0,100,512,1,0.18,100,0.5209722222222222,0.022926765451630415,0.6359259907719687,0.009397849052977171
coil20,ICL,0.75,100,512,1,0.17,150,0.5209374999999998,0.020958276958542833,0.6354088805357683,0.012930334652745444
coil20,ICL,0.6,100,512,1,0.18,200,0.5195486111111112,0.024384074561212898,0.6812131809969941,0.00899354237010259
coil20,ICL,0.95,100,512,1,0.13,100,0.5195486111111112,0.028419051810133242,0.6479402399028874,0.008464562564395777
coil20,ICL,0.8,100,512,1,0.2,200,0.5193750000000001,0.02736666257838197,0.6562208976579231,0.013264462974363116
coil20,ICL,0.95,100,512,1,0.13,200,0.5193749999999999,0.03970795441115694,0.6691626005080088,0.01956032837871285
coil20,ICL,0.45,100,512,1,0.18,250,0.5193055555555556,0.03914388127610783,0.6623138707754307,0.019515719918868232
coil20,ICL,0.4,100,512,1,0.13,100,0.5189930555555556,0.02679176656711977,0.6552873907888472,0.013035450223327461
coil20,ICL,0.85,100,512,1,0.14,200,0.5187847222222223,0.04318722865327202,0.6973090440482725,0.013154172282153515
coil20,ICL,0.2,100,512,1,0.18,50,0.5185416666666666,0.02798197515619609,0.6369902304230217,0.01365456103922709
coil20,ICL,0.9,100,512,1,0.13,100,0.5185069444444445,0.023470039140753865,0.660810339587115,0.010224868767503026
coil20,ICL,0.95,100,512,1,0.2,100,0.5184027777777777,0.0207492516226787,0.6588234476676644,0.0112899595050413
coil20,ICL,0.45,100,512,1,0.17,50,0.5180902777777778,0.021578652922735378,0.620719098400958,0.011445736655796892
coil20,ICL,0.65,100,512,1,0.14,150,0.5179166666666666,0.02626120425200323,0.6496884324144834,0.007735084019404374
coil20,ICL,0.45,100,512,1,0.2,100,0.5178472222222222,0.030422770189245663,0.6269526215829475,0.011939712648118854
coil20,ICL,0.45,100,512,1,0.16,150,0.5177083333333334,0.029165426560938252,0.6448656375918473,0.013800689575998459
coil20,ICL,0.65,100,512,1,0.17,200,0.5177083333333333,0.030187572687334206,0.6666292881025383,0.013318392820842014
coil20,ICL,1.0,100,512,1,0.12,50,0.5174652777777778,0.021239416164219625,0.624326557478485,0.008902378204315749
coil20,ICL,0.4,100,512,1,0.2,250,0.5173611111111112,0.03611378195251197,0.6864665136015735,0.015404896211922706
coil20,ICL,0.75,100,512,1,0.15,200,0.5172916666666666,0.03773454174138198,0.6913738047506685,0.01251449477427315
coil20,ICL,0.55,100,512,1,0.01,50,0.5171875,0.018663477065043572,0.6351421443076698,0.010035753591535393
coil20,ICL,0.8,100,512,1,0.19,200,0.5169444444444444,0.020965322632538235,0.6552465065932892,0.011391170660193283
coil20,ICL,0.8,100,512,1,0.01,100,0.5169444444444444,0.018871008694179615,0.6289674103309287,0.007371526564945289
coil20,ICL,0.55,100,512,1,0.2,100,0.5167708333333334,0.024836730557772354,0.6475844723954622,0.011992187028436843
coil20,ICL,0.35,100,512,1,0.2,150,0.5165972222222223,0.031487446670689354,0.6370410912191786,0.014121073034964925
coil20,ICL,1.0,100,512,1,0.15,100,0.5165972222222222,0.020228369219892545,0.6321795548985351,0.010612519820828602
coil20,ICL,0.65,100,512,1,0.16,200,0.5164930555555556,0.03740979054507714,0.6817284032704943,0.01667462134931251
coil20,ICL,0.95,100,512,1,0.16,150,0.5164930555555556,0.030447944186262444,0.6507043757285148,0.013657950992356933
coil20,ICL,0.55,100,512,1,0.15,150,0.5163888888888889,0.029134737814692356,0.6692762539954801,0.013292918818128514
coil20,ICL,0.5,100,512,1,0.17,100,0.5161805555555556,0.028828311888801684,0.6404554960680464,0.011070329344579345
coil20,ICL,0.5,100,512,1,0.17,100,0.5161805555555556,0.028828311888801684,0.6404554960680464,0.011070329344579345
coil20,ICL,0.5,100,512,1,0.18,250,0.516076388888889,0.029432711072812836,0.6908578077209547,0.018856917821487337
coil20,ICL,0.5,100,512,1,0.18,250,0.516076388888889,0.029432711072812836,0.6908578077209547,0.018856917821487337
coil20,ICL,0.65,100,512,1,0.13,150,0.515,0.022713111118177247,0.6693414100482963,0.01186361416905546
coil20,ICL,0.95,100,512,1,0.2,150,0.5149305555555557,0.031404325727242034,0.6613502645150962,0.013479658945969414
coil20,ICL,0.85,100,512,1,0.18,150,0.5146180555555556,0.02537192004509497,0.6567407911967996,0.01227180204347845
coil20,ICL,0.1,100,512,1,0.17,50,0.5143402777777778,0.033064070886156996,0.6393117327348471,0.012785632528144695
coil20,ICL,0.1,100,512,1,0.17,50,0.5143402777777778,0.033064070886156996,0.6393117327348471,0.012785632528144695
coil20,ICL,0.75,100,512,1,0.19,100,0.5142013888888888,0.0319372538706662,0.63031150383817,0.01658838129797483
coil20,ICL,0.45,100,512,1,0.18,200,0.5140277777777776,0.029230749706346256,0.661674818919066,0.01541796107215826
coil20,ICL,0.45,100,512,1,0.18,150,0.5137500000000002,0.03224615969095878,0.6540566530171793,0.009735694034472891
coil20,ICL,0.6,100,512,1,0.15,200,0.5136458333333334,0.02184386563004773,0.6421336429153327,0.012042279127644858
coil20,ICL,0.35,100,512,1,0.17,200,0.5136111111111111,0.03393510623506556,0.663517879975213,0.01082609183181944
coil20,ICL,0.55,100,512,1,0.15,100,0.5131944444444445,0.021855701363689185,0.6530320222454401,0.011305545679270735
coil20,ICL,0.85,100,512,1,0.18,100,0.512986111111111,0.030749934131215212,0.6553492862664857,0.013371684339932558
coil20,ICL,0.35,100,512,1,0.17,150,0.5123958333333334,0.03342455327988508,0.6517515675207708,0.014741876634888748
coil20,ICL,0.9,100,512,1,0.18,100,0.5122916666666667,0.03776149822844414,0.6434312048880021,0.01734751330755386
coil20,ICL,0.6,100,512,1,0.18,150,0.5122569444444445,0.02065114200912056,0.6711108117922497,0.009942811463311102
coil20,ICL,0.75,100,512,1,0.13,100,0.5116666666666667,0.028460024487465922,0.6468996210777397,0.011663665018223371
